num_packets, time_used, sec/packet, packet/sec
1, 0.00739407539368, 0.00739407539368, 135.243414052
1, 0.015515089035, 0.015515089035, 64.4533845563
1, 0.00735712051392, 0.00735712051392, 135.922742887
1, 0.0153870582581, 0.0153870582581, 64.9896804983
1, 0.00739097595215, 0.00739097595215, 135.300129032
1, 0.0154919624329, 0.0154919624329, 64.5496014036
1, 0.0155401229858, 0.0155401229858, 64.3495550782
1, 0.0155191421509, 0.0155191421509, 64.4365513427
1, 0.00752687454224, 0.00752687454224, 132.85726956
1, 0.0074679851532, 0.0074679851532, 133.904926093
1, 0.015499830246, 0.015499830246, 64.5168356124
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.0154941082001, 0.0154941082001, 64.5406619785
1, 0.0154829025269, 0.0154829025269, 64.5873729597
1, 0.0154659748077, 0.0154659748077, 64.658064715
1, 0.0155000686646, 0.0155000686646, 64.5158432289
1, 0.00739288330078, 0.00739288330078, 135.265221878
1, 0.00745797157288, 0.00745797157288, 134.084715962
1, 0.00741100311279, 0.00741100311279, 134.934500064
1, 0.00752210617065, 0.00752210617065, 132.941489699
1, 0.00746893882751, 0.00746893882751, 133.887828391
1, 0.0074450969696, 0.0074450969696, 134.316585007
1, 0.00745105743408, 0.00745105743408, 134.209138615
1, 0.00749897956848, 0.00749897956848, 133.351476807
1, 0.0155229568481, 0.0155229568481, 64.4207163482
1, 0.00737690925598, 0.00737690925598, 135.558126757
1, 0.0153880119324, 0.0153880119324, 64.9856527532
1, 0.0154778957367, 0.0154778957367, 64.6082656849
1, 0.00740385055542, 0.00740385055542, 135.064854769
1, 0.00736093521118, 0.00736093521118, 135.852302909
1, 0.0154600143433, 0.0154600143433, 64.6829930294
1, 0.00740909576416, 0.00740909576416, 134.96923671
1, 0.0154809951782, 0.0154809951782, 64.5953304996
1, 0.00739598274231, 0.00739598274231, 135.208536153
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.00739097595215, 0.00739097595215, 135.300129032
1, 0.00739097595215, 0.00739097595215, 135.300129032
1, 0.00738191604614, 0.00738191604614, 135.466184355
1, 0.00745916366577, 0.00745916366577, 134.063287093
1, 0.00749707221985, 0.00749707221985, 133.385403085
1, 0.00744199752808, 0.00744199752808, 134.372525149
1, 0.0155370235443, 0.0155370235443, 64.3623920082
1, 0.00737690925598, 0.00737690925598, 135.558126757
1, 0.0154688358307, 0.0154688358307, 64.6461059478
1, 0.00728702545166, 0.00728702545166, 137.23020547
1, 0.0154440402985, 0.0154440402985, 64.7498957963
1, 0.0316250324249, 0.0316250324249, 31.6205209393
1, 0.0074291229248, 0.0074291229248, 134.605391528
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.00742793083191, 0.00742793083191, 134.626994062
1, 0.015477180481, 0.015477180481, 64.6112514634
1, 0.00741481781006, 0.00741481781006, 134.865080386
1, 0.00743508338928, 0.00743508338928, 134.497482764
1, 0.00738215446472, 0.00738215446472, 135.461809256
1, 0.015457868576, 0.015457868576, 64.6919719287
1, 0.00739598274231, 0.00739598274231, 135.208536153
1, 0.0154690742493, 0.0154690742493, 64.6451095836
1, 0.00739288330078, 0.00739288330078, 135.265221878
1, 0.0154991149902, 0.0154991149902, 64.5198129461
1, 0.00741291046143, 0.00741291046143, 134.899781294
1, 0.0154900550842, 0.0154900550842, 64.5575496383
1, 0.00740194320679, 0.00740194320679, 135.099658571
1, 0.0155010223389, 0.0155010223389, 64.5118740002
1, 0.00741791725159, 0.00741791725159, 134.80872947
1, 0.0155279636383, 0.0155279636383, 64.3999447251
1, 0.00741505622864, 0.00741505622864, 134.860744028
1, 0.0155069828033, 0.0155069828033, 64.487077382
1, 0.00741291046143, 0.00741291046143, 134.899781294
1, 0.0154831409454, 0.0154831409454, 64.586378405
1, 0.00740003585815, 0.00740003585815, 135.134480314
1, 0.0154480934143, 0.0154480934143, 64.732907368
1, 0.00740194320679, 0.00740194320679, 135.099658571
1, 0.0154740810394, 0.0154740810394, 64.6241930265
1, 0.0154769420624, 0.0154769420624, 64.6122467843
1, 0.00740313529968, 0.00740313529968, 135.077904093
1, 0.0155158042908, 0.0155158042908, 64.4504133501
1, 0.00741600990295, 0.00741600990295, 134.843401382
1, 0.0155191421509, 0.0155191421509, 64.4365513427
1, 0.00740194320679, 0.00740194320679, 135.099658571
1, 0.00741100311279, 0.00741100311279, 134.934500064
1, 0.00745987892151, 0.00745987892151, 134.05043306
1, 0.00744605064392, 0.00744605064392, 134.299382024
1, 0.0154309272766, 0.0154309272766, 64.8049195019
1, 0.0155158042908, 0.0155158042908, 64.4504133501
1, 0.0156841278076, 0.0156841278076, 63.758725526
1, 0.00737810134888, 0.00737810134888, 135.536224391
1, 0.015499830246, 0.015499830246, 64.5168356124
1, 0.0155379772186, 0.0155379772186, 64.3584416382
1, 0.0154027938843, 0.0154027938843, 64.9232864838
1, 0.0154130458832, 0.0154130458832, 64.8801027116
1, 0.00741004943848, 0.00741004943848, 134.951866152
1, 0.0153861045837, 0.0153861045837, 64.9937087427
1, 0.00731897354126, 0.00731897354126, 136.631181184
1, 0.00729703903198, 0.00729703903198, 137.041887212
1, 0.0154411792755, 0.0154411792755, 64.7618929978
1, 0.00743389129639, 0.00743389129639, 134.519050674
1, 0.0154638290405, 0.0154638290405, 64.6670366944
1, 0.0155048370361, 0.0155048370361, 64.4960019683
1, 0.0154922008514, 0.0154922008514, 64.5486080118
1, 0.0154919624329, 0.0154919624329, 64.5496014036
1, 0.00750279426575, 0.00750279426575, 133.283675999
1, 0.0074028968811, 0.0074028968811, 135.082254428
1, 0.0154721736908, 0.0154721736908, 64.6321596425
1, 0.00739717483521, 0.00739717483521, 135.1867466
1, 0.0154759883881, 0.0154759883881, 64.6162283742
1, 0.0154740810394, 0.0154740810394, 64.6241930265
1, 0.0073778629303, 0.0073778629303, 135.540604298
1, 0.0154609680176, 0.0154609680176, 64.6790032075
1, 0.00741791725159, 0.00741791725159, 134.80872947
1, 0.0154981613159, 0.0154981613159, 64.5237831518
1, 0.00739884376526, 0.00739884376526, 135.156253021
1, 0.0154538154602, 0.0154538154602, 64.708938875
1, 0.965226888657, 0.965226888657, 1.03602584196
1, 0.0155000686646, 0.0155000686646, 64.5158432289
1, 0.00746989250183, 0.00746989250183, 133.870735055
1, 0.0154440402985, 0.0154440402985, 64.7498957963
1, 0.0073869228363, 0.0073869228363, 135.374366588
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.00741600990295, 0.00741600990295, 134.843401382
1, 0.0154600143433, 0.0154600143433, 64.6829930294
1, 0.00738787651062, 0.00738787651062, 135.3568916
1, 0.0154800415039, 0.0154800415039, 64.5993100049
1, 0.00739121437073, 0.00739121437073, 135.295764653
1, 0.0155091285706, 0.0155091285706, 64.4781552652
1, 0.00739192962646, 0.00739192962646, 135.282673203
1, 0.015469789505, 0.015469789505, 64.642120675
1, 0.00738716125488, 0.00738716125488, 135.369997418
1, 0.00748682022095, 0.00748682022095, 133.56805299
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.0154690742493, 0.0154690742493, 64.6451095836
1, 0.0154881477356, 0.0154881477356, 64.5654998307
1, 0.00733590126038, 0.00733590126038, 136.315902369
1, 0.015426158905, 0.015426158905, 64.8249513153
1, 0.00742387771606, 0.00742387771606, 134.700494573
1, 0.0154938697815, 0.0154938697815, 64.5416551257
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.00957703590393, 0.00957703590393, 104.416440539
1, 0.00745606422424, 0.00745606422424, 134.119016404
1, 0.0155138969421, 0.0155138969421, 64.4583371753
1, 0.0074200630188, 0.0074200630188, 134.769744875
1, 0.0154988765717, 0.0154988765717, 64.5208054517
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.0154569149017, 0.0154569149017, 64.6959633509
1, 0.00732898712158, 0.00732898712158, 136.444502277
1, 0.0154559612274, 0.0154559612274, 64.6999552656
1, 0.00741910934448, 0.00741910934448, 134.787068578
1, 0.0154740810394, 0.0154740810394, 64.6241930265
1, 0.00738000869751, 0.00738000869751, 135.501195322
1, 0.0154700279236, 0.0154700279236, 64.6411244336
1, 0.00739908218384, 0.00739908218384, 135.151897918
1, 0.0155019760132, 0.0155019760132, 64.5079052599
1, 0.00741696357727, 0.00741696357727, 134.826063197
1, 0.00741100311279, 0.00741100311279, 134.934500064
1, 0.0155100822449, 0.0155100822449, 64.4741906724
1, 0.0155279636383, 0.0155279636383, 64.3999447251
1, 0.0155079364777, 0.0155079364777, 64.4831116919
1, 0.00741410255432, 0.00741410255432, 134.878091134
1, 0.0155260562897, 0.0155260562897, 64.4078561447
1, 0.00744390487671, 0.00744390487671, 134.338094933
1, 0.0154848098755, 0.0154848098755, 64.5794173801
1, 0.00737690925598, 0.00737690925598, 135.558126757
1, 0.00735783576965, 0.00735783576965, 135.909529827
1, 0.00744295120239, 0.00744295120239, 134.355307835
1, 0.0074028968811, 0.0074028968811, 135.082254428
1, 0.00748109817505, 0.00748109817505, 133.6702148
1, 0.0154731273651, 0.0154731273651, 64.628176089
1, 0.00739789009094, 0.00739789009094, 135.173676238
1, 0.015515089035, 0.015515089035, 64.4533845563
1, 0.00741291046143, 0.00741291046143, 134.899781294
1, 0.0155680179596, 0.0155680179596, 64.2342527222
1, 0.00743794441223, 0.00743794441223, 134.445747989
1, 0.0154960155487, 0.0154960155487, 64.5327179014
1, 0.00745701789856, 0.00745701789856, 134.10186399
1, 0.0155022144318, 0.0155022144318, 64.5069131511
1, 0.00740694999695, 0.00740694999695, 135.00833682
1, 0.00743508338928, 0.00743508338928, 134.497482764
1, 0.0074200630188, 0.0074200630188, 134.769744875
1, 0.0075159072876, 0.0075159072876, 133.051135643
1, 0.00744009017944, 0.00744009017944, 134.406973018
1, 0.00742197036743, 0.00742197036743, 134.735110826
1, 0.00742316246033, 0.00742316246033, 134.713473583
1, 0.0155189037323, 0.0155189037323, 64.4375412884
1, 0.0154700279236, 0.0154700279236, 64.6411244336
1, 0.0154678821564, 0.0154678821564, 64.650091712
1, 0.00738191604614, 0.00738191604614, 135.466184355
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.0154438018799, 0.0154438018799, 64.7508953934
1, 0.0154638290405, 0.0154638290405, 64.6670366944
1, 0.0153980255127, 0.0153980255127, 64.9433915521
1, 0.0154860019684, 0.0154860019684, 64.574446138
1, 0.00741696357727, 0.00741696357727, 134.826063197
1, 0.00740599632263, 0.00740599632263, 135.02572192
1, 0.0155031681061, 0.0155031681061, 64.5029450211
1, 0.00744199752808, 0.00744199752808, 134.372525149
1, 0.0154800415039, 0.0154800415039, 64.5993100049
1, 0.0154941082001, 0.0154941082001, 64.5406619785
1, 0.0154790878296, 0.0154790878296, 64.6032900006
1, 0.0154960155487, 0.0154960155487, 64.5327179014
1, 0.00735998153687, 0.00735998153687, 135.869906058
1, 0.0073561668396, 0.0073561668396, 135.940364296
1, 0.00749397277832, 0.00749397277832, 133.44057012
1, 0.00744605064392, 0.00744605064392, 134.299382024
1, 0.00746083259583, 0.00746083259583, 134.033298182
1, 0.015477180481, 0.015477180481, 64.6112514634
1, 0.00743007659912, 0.00743007659912, 134.588114491
1, 0.0155608654022, 0.0155608654022, 64.2637780195
1, 0.0155739784241, 0.0155739784241, 64.2096690242
1, 0.00745701789856, 0.00745701789856, 134.10186399
1, 0.0154938697815, 0.0154938697815, 64.5416551257
1, 0.00741982460022, 0.00741982460022, 134.774075383
1, 0.0154919624329, 0.0154919624329, 64.5496014036
1, 0.0155439376831, 0.0155439376831, 64.3337628075
1, 0.0155141353607, 0.0155141353607, 64.4573465906
1, 0.0074188709259, 0.0074188709259, 134.791400199
1, 0.00742888450623, 0.00742888450623, 134.60971148
1, 0.00740194320679, 0.00740194320679, 135.099658571
1, 0.0156149864197, 0.0156149864197, 64.0410419275
1, 0.00737881660461, 0.00737881660461, 135.523086368
1, 0.0155029296875, 0.0155029296875, 64.5039370079
1, 0.00739312171936, 0.00739312171936, 135.26085975
1, 0.0154750347137, 0.0154750347137, 64.620210455
1, 0.00739502906799, 0.00739502906799, 135.225972854
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.00741195678711, 0.00741195678711, 134.917138446
1, 0.0155000686646, 0.0155000686646, 64.5158432289
1, 0.00745892524719, 0.00745892524719, 134.067572319
1, 0.00746893882751, 0.00746893882751, 133.887828391
1, 0.00742721557617, 0.00742721557617, 134.639958911
1, 0.00740694999695, 0.00740694999695, 135.00833682
1, 0.0154731273651, 0.0154731273651, 64.628176089
1, 0.00740504264832, 0.00740504264832, 135.043111497
1, 0.015499830246, 0.015499830246, 64.5168356124
1, 0.00741505622864, 0.00741505622864, 134.860744028
1, 0.0154759883881, 0.0154759883881, 64.6162283742
1, 0.00737190246582, 0.00737190246582, 135.650194049
1, 0.00740790367126, 0.00740790367126, 134.990956197
1, 0.015468120575, 0.015468120575, 64.6490952249
1, 0.00737905502319, 0.00737905502319, 135.518707593
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.0154759883881, 0.0154759883881, 64.6162283742
1, 0.00739979743958, 0.00739979743958, 135.138834295
1, 0.00746202468872, 0.00746202468872, 134.011885743
1, 0.00732803344727, 0.00732803344727, 136.46225924
1, 0.0154528617859, 0.0154528617859, 64.7129323912
1, 0.00738382339478, 0.00738382339478, 135.431191476
1, 0.0154531002045, 0.0154531002045, 64.7119339659
1, 0.00741696357727, 0.00741696357727, 134.826063197
1, 0.0154919624329, 0.0154919624329, 64.5496014036
1, 0.0074028968811, 0.0074028968811, 135.082254428
1, 0.00739693641663, 0.00739693641663, 135.191103948
1, 0.00741600990295, 0.00741600990295, 134.843401382
1, 0.00745105743408, 0.00745105743408, 134.209138615
1, 0.00741696357727, 0.00741696357727, 134.826063197
1, 0.00749111175537, 0.00749111175537, 133.491534055
1, 0.0155389308929, 0.0155389308929, 64.354491753
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.015506029129, 0.015506029129, 64.4910435598
1, 0.00739312171936, 0.00739312171936, 135.26085975
1, 0.0154659748077, 0.0154659748077, 64.658064715
1, 0.00738906860352, 0.00738906860352, 135.335054208
1, 0.0154521465302, 0.0154521465302, 64.7159278518
1, 0.00730800628662, 0.00730800628662, 136.836226021
1, 0.0154020786285, 0.0154020786285, 64.9263014504
1, 0.00738906860352, 0.00738906860352, 135.335054208
1, 0.00736904144287, 0.00736904144287, 135.702860101
1, 0.00741600990295, 0.00741600990295, 134.843401382
1, 0.00748801231384, 0.00748801231384, 133.546788932
1, 0.00741600990295, 0.00741600990295, 134.843401382
1, 0.007493019104, 0.007493019104, 133.457553774
1, 0.00745916366577, 0.00745916366577, 134.063287093
1, 0.0155458450317, 0.0155458450317, 64.3258695786
1, 0.00741314888, 0.00741314888, 134.895442704
1, 0.0154840946198, 0.0154840946198, 64.5824004927
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.0154881477356, 0.0154881477356, 64.5654998307
1, 0.0154728889465, 0.0154728889465, 64.6291719313
1, 0.0154440402985, 0.0154440402985, 64.7498957963
1, 0.00739407539368, 0.00739407539368, 135.243414052
1, 0.015487909317, 0.015487909317, 64.5664937424
1, 0.0155010223389, 0.0155010223389, 64.5118740002
1, 0.0154848098755, 0.0154848098755, 64.5794173801
1, 0.00741910934448, 0.00741910934448, 134.787068578
1, 0.0154759883881, 0.0154759883881, 64.6162283742
1, 0.0155441761017, 0.0155441761017, 64.332776048
1, 0.0155010223389, 0.0155010223389, 64.5118740002
1, 0.015527009964, 0.015527009964, 64.4039001919
1, 0.00741791725159, 0.00741791725159, 134.80872947
1, 0.0154891014099, 0.0154891014099, 64.5615244897
1, 0.00739312171936, 0.00739312171936, 135.26085975
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.0154809951782, 0.0154809951782, 64.5953304996
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.0154750347137, 0.0154750347137, 64.620210455
1, 0.00736618041992, 0.00736618041992, 135.755567064
1, 0.0154569149017, 0.0154569149017, 64.6959633509
1, 0.00740003585815, 0.00740003585815, 135.134480314
1, 0.0154809951782, 0.0154809951782, 64.5953304996
1, 0.00736689567566, 0.00736689567566, 135.742386485
1, 0.031585931778, 0.031585931778, 31.6596644047
1, 0.0155439376831, 0.0155439376831, 64.3337628075
1, 0.00746297836304, 0.00746297836304, 133.994760718
1, 0.0155100822449, 0.0155100822449, 64.4741906724
1, 0.00742888450623, 0.00742888450623, 134.60971148
1, 0.0155320167542, 0.0155320167542, 64.3831394099
1, 0.00740385055542, 0.00740385055542, 135.064854769
1, 0.0154929161072, 0.0154929161072, 64.5456280201
1, 0.015456199646, 0.015456199646, 64.6989572407
1, 0.00747585296631, 0.00747585296631, 133.76400051
1, 0.00739789009094, 0.00739789009094, 135.173676238
1, 0.0155019760132, 0.0155019760132, 64.5079052599
1, 0.00739002227783, 0.00739002227783, 135.317589366
1, 0.0154781341553, 0.0154781341553, 64.6072704868
1, 0.0154700279236, 0.0154700279236, 64.6411244336
1, 0.00741910934448, 0.00741910934448, 134.787068578
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.00736618041992, 0.00736618041992, 135.755567064
1, 0.00745701789856, 0.00745701789856, 134.10186399
1, 0.0155260562897, 0.0155260562897, 64.4078561447
1, 0.0154531002045, 0.0154531002045, 64.7119339659
1, 0.015517950058, 0.015517950058, 64.4415013751
1, 0.00746297836304, 0.00746297836304, 133.994760718
1, 0.0153820514679, 0.0153820514679, 65.0108343537
1, 0.0154650211334, 0.0154650211334, 64.6620519541
1, 0.00742506980896, 0.00742506980896, 134.678868446
1, 0.00745582580566, 0.00745582580566, 134.123305193
1, 0.00747013092041, 0.00747013092041, 133.866462403
1, 0.0155220031738, 0.0155220031738, 64.4246743672
1, 0.0154690742493, 0.0154690742493, 64.6451095836
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.00736999511719, 0.00736999511719, 135.685300207
1, 0.0154540538788, 0.0154540538788, 64.707940573
1, 0.0154948234558, 0.0154948234558, 64.5376827204
1, 0.0074520111084, 0.0074520111084, 134.191963143
1, 0.015533208847, 0.015533208847, 64.3781983392
1, 0.015527009964, 0.015527009964, 64.4039001919
1, 0.0155267715454, 0.0155267715454, 64.4048891346
1, 0.0155210494995, 0.0155210494995, 64.4286328725
1, 0.015527009964, 0.015527009964, 64.4039001919
1, 0.00736904144287, 0.00736904144287, 135.702860101
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.0154750347137, 0.0154750347137, 64.620210455
1, 0.00741505622864, 0.00741505622864, 134.860744028
1, 0.0154910087585, 0.0154910087585, 64.5535752763
1, 0.015527009964, 0.015527009964, 64.4039001919
1, 0.0155630111694, 0.0155630111694, 64.2549175807
1, 0.00741481781006, 0.00741481781006, 134.865080386
1, 0.0155258178711, 0.0155258178711, 64.4088452088
1, 0.0154421329498, 0.0154421329498, 64.7578934367
1, 0.0154960155487, 0.0154960155487, 64.5327179014
1, 0.015515089035, 0.015515089035, 64.4533845563
1, 0.00740814208984, 0.00740814208984, 134.98661174
1, 0.00752997398376, 0.00752997398376, 132.802583668
1, 0.00739884376526, 0.00739884376526, 135.156253021
1, 0.0155069828033, 0.0155069828033, 64.487077382
1, 0.015468120575, 0.015468120575, 64.6490952249
1, 0.0154719352722, 0.0154719352722, 64.6331556076
1, 0.00739097595215, 0.00739097595215, 135.300129032
1, 0.0154671669006, 0.0154671669006, 64.6530813577
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.015643119812, 0.015643119812, 63.9258672194
1, 0.015515089035, 0.015515089035, 64.4533845563
1, 0.0154840946198, 0.0154840946198, 64.5824004927
1, 0.0155010223389, 0.0155010223389, 64.5118740002
1, 0.0154979228973, 0.0154979228973, 64.5247757796
1, 0.00739884376526, 0.00739884376526, 135.156253021
1, 0.0154919624329, 0.0154919624329, 64.5496014036
1, 0.0155398845673, 0.0155398845673, 64.3505423526
1, 0.965289115906, 0.965289115906, 1.03595905467
1, 0.0155208110809, 0.0155208110809, 64.4296225748
1, 0.0154809951782, 0.0154809951782, 64.5953304996
1, 0.0154628753662, 0.0154628753662, 64.6710250401
1, 0.0154659748077, 0.0154659748077, 64.658064715
1, 0.00744986534119, 0.00744986534119, 134.230614139
1, 0.00741910934448, 0.00741910934448, 134.787068578
1, 0.00743007659912, 0.00743007659912, 134.588114491
1, 0.0075089931488, 0.0075089931488, 133.173646611
1, 0.0155260562897, 0.0155260562897, 64.4078561447
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.0154709815979, 0.0154709815979, 64.637139775
1, 0.0154590606689, 0.0154590606689, 64.6869833436
1, 0.015468120575, 0.015468120575, 64.6490952249
1, 0.00741100311279, 0.00741100311279, 134.934500064
1, 0.00738906860352, 0.00738906860352, 135.335054208
1, 0.00745511054993, 0.00745511054993, 134.136173207
1, 0.00751399993896, 0.00751399993896, 133.084909252
1, 0.00745606422424, 0.00745606422424, 134.119016404
1, 0.00751113891602, 0.00751113891602, 133.135601828
1, 0.00741004943848, 0.00741004943848, 134.951866152
1, 0.00746583938599, 0.00746583938599, 133.943411892
1, 0.00747084617615, 0.00747084617615, 133.853646083
1, 0.00741791725159, 0.00741791725159, 134.80872947
1, 0.0154640674591, 0.0154640674591, 64.6660396849
1, 0.0154139995575, 0.0154139995575, 64.8760885369
1, 0.0155320167542, 0.0155320167542, 64.3831394099
1, 0.0154850482941, 0.0154850482941, 64.5784230704
1, 0.0154509544373, 0.0154509544373, 64.7209209024
1, 0.00746297836304, 0.00746297836304, 133.994760718
1, 0.00746011734009, 0.00746011734009, 134.046148929
1, 0.00756192207336, 0.00756192207336, 132.241510862
1, 0.00739717483521, 0.00739717483521, 135.1867466
1, 0.00747394561768, 0.00747394561768, 133.798137042
1, 0.00742697715759, 0.00742697715759, 134.644281082
1, 0.0155189037323, 0.0155189037323, 64.4375412884
1, 0.0153789520264, 0.0153789520264, 65.0239365001
1, 0.0154619216919, 0.0154619216919, 64.6750138778
1, 0.0073938369751, 0.0073938369751, 135.247775055
1, 0.00740599632263, 0.00740599632263, 135.02572192
1, 0.00740098953247, 0.00740098953247, 135.117067199
1, 0.0074450969696, 0.0074450969696, 134.316585007
1, 0.00748014450073, 0.00748014450073, 133.687256964
1, 0.00747203826904, 0.00747203826904, 133.832291002
1, 0.00748085975647, 0.00748085975647, 133.674474934
1, 0.00741982460022, 0.00741982460022, 134.774075383
1, 0.015527009964, 0.015527009964, 64.4039001919
1, 0.0155339241028, 0.0155339241028, 64.3752340608
1, 0.015547990799, 0.015547990799, 64.3169920108
1, 0.0154991149902, 0.0154991149902, 64.5198129461
1, 0.0154860019684, 0.0154860019684, 64.574446138
1, 0.0154850482941, 0.0154850482941, 64.5784230704
1, 0.0154850482941, 0.0154850482941, 64.5784230704
1, 0.00740313529968, 0.00740313529968, 135.077904093
1, 0.00743889808655, 0.00743889808655, 134.428511907
1, 0.00743794441223, 0.00743794441223, 134.445747989
1, 0.00744009017944, 0.00744009017944, 134.406973018
1, 0.00743103027344, 0.00743103027344, 134.570841889
1, 0.00751686096191, 0.00751686096191, 133.034255265
1, 0.0074188709259, 0.0074188709259, 134.791400199
1, 0.00744605064392, 0.00744605064392, 134.299382024
1, 0.0155110359192, 0.0155110359192, 64.4702265671
1, 0.0155410766602, 0.0155410766602, 64.3456062838
1, 0.0155038833618, 0.0155038833618, 64.499969244
1, 0.00741505622864, 0.00741505622864, 134.860744028
1, 0.0154979228973, 0.0154979228973, 64.5247757796
1, 0.0155220031738, 0.0155220031738, 64.4246743672
1, 0.00742387771606, 0.00742387771606, 134.700494573
1, 0.0154960155487, 0.0154960155487, 64.5327179014
1, 0.0154840946198, 0.0154840946198, 64.5824004927
1, 0.00748991966248, 0.00748991966248, 133.512780519
1, 0.00745606422424, 0.00745606422424, 134.119016404
1, 0.00746989250183, 0.00746989250183, 133.870735055
1, 0.00742793083191, 0.00742793083191, 134.626994062
1, 0.00744485855103, 0.00744485855103, 134.320886441
1, 0.0074200630188, 0.0074200630188, 134.769744875
1, 0.0155239105225, 0.0155239105225, 64.4167588156
1, 0.00742888450623, 0.00742888450623, 134.60971148
1, 0.0155010223389, 0.0155010223389, 64.5118740002
1, 0.0154979228973, 0.0154979228973, 64.5247757796
1, 0.00741410255432, 0.00741410255432, 134.878091134
1, 0.0155119895935, 0.0155119895935, 64.4662629492
1, 0.0154910087585, 0.0154910087585, 64.5535752763
1, 0.0155601501465, 0.0155601501465, 64.2667320422
1, 0.0155298709869, 0.0155298709869, 64.3920352488
1, 0.00745105743408, 0.00745105743408, 134.209138615
1, 0.00745105743408, 0.00745105743408, 134.209138615
1, 0.0154819488525, 0.0154819488525, 64.5913514845
1, 0.0154790878296, 0.0154790878296, 64.6032900006
1, 0.0154399871826, 0.0154399871826, 64.7668931439
1, 0.00733780860901, 0.00733780860901, 136.280469182
1, 0.00740814208984, 0.00740814208984, 134.98661174
1, 0.00739908218384, 0.00739908218384, 135.151897918
1, 0.0155019760132, 0.0155019760132, 64.5079052599
1, 0.0154929161072, 0.0154929161072, 64.5456280201
1, 0.0154938697815, 0.0154938697815, 64.5416551257
1, 0.0155129432678, 0.0155129432678, 64.4622998186
